From fa scan:
Fixed   = D(6,11,12,13), S, 54, 1.0000
Opposit = D(10,11,12,5)

          S0           S1  D_fixed  D_average
-1603.134838 -1603.062032 -12.5915  -25.10400
-1603.126544 -1603.064660 -11.5913   -6.40245
-1603.126498 -1603.064692 -10.5912   -5.49645
-1603.126461 -1603.064720  -9.5914   -4.60300
-1603.126430 -1603.064744  -8.5914   -3.71890
-1603.126409 -1603.064763  -7.5914   -2.83950
-1603.126399 -1603.064777  -6.5914   -1.97630
-1603.126399 -1603.064787  -5.5914   -1.12555
-1603.126407 -1603.064791  -4.5914   -0.28250
-1603.126423 -1603.064791  -3.5914    0.55775
-1603.126447 -1603.064785  -2.5914    1.39390
-1603.126480 -1603.064775  -1.5914    2.22840
-1603.126518 -1603.064760  -0.5914    3.06930
-1603.126564 -1603.064741   0.4086    3.92175
-1603.126617 -1603.064718   1.4086    4.77985
-1603.126676 -1603.064691   2.4086    5.63470
-1603.126742 -1603.064661   3.4086    6.49380
-1603.126820 -1603.064627   4.4086    7.36935
-1603.126910 -1603.064591   5.4086    8.25345

From fb scan:
Fixed   = D(6,11,12,13), S, 48, -1.000
Opposit = D(10,11,12,5)

          S0           S1  D_fixed  D_average
-1603.147952 -1603.070719 -52.2514  -49.74200
-1603.147947 -1603.070751 -51.2514  -49.04305
-1603.147927 -1603.070774 -50.2514  -48.34835
-1603.147893 -1603.070787 -49.2514  -47.65650
-1603.147843 -1603.070789 -48.2514  -46.96990
-1603.147780 -1603.070780 -47.2514  -46.29380
-1603.147703 -1603.070760 -46.2514  -45.63075
-1603.147613 -1603.070729 -45.2514  -44.98025
-1603.147507 -1603.070685 -44.2514  -44.34070
-1603.147386 -1603.070628 -43.2514  -43.70995
-1603.147249 -1603.070558 -42.2514  -43.08555
-1603.147094 -1603.070475 -41.2514  -42.46505
-1603.146921 -1603.070379 -40.2514  -41.84620
-1603.146731 -1603.070269 -39.2514  -41.22835
-1603.146522 -1603.070147 -38.2513  -40.61330
-1603.146296 -1603.070010 -37.2513  -40.00365
-1603.146053 -1603.069860 -36.2513  -39.40070
-1603.145791 -1603.069696 -35.2513  -38.80400
-1603.145512 -1603.069518 -34.2513  -38.21150
-1603.145215 -1603.069324 -33.2514  -37.62365
-1603.144899 -1603.069117 -32.2514  -37.03420
-1603.144565 -1603.068895 -31.2514  -36.44445
-1603.144212 -1603.068659 -30.2514  -35.85495
-1603.143840 -1603.068408 -29.2514  -35.26955
-1603.143450 -1603.068141 -28.2514  -34.68540
-1603.143040 -1603.067860 -27.2514  -34.10135
-1603.142612 -1603.067564 -26.2516  -33.51590
-1603.142166 -1603.067252 -25.2514  -32.93155
-1603.141699 -1603.066926 -24.2516  -32.34180
-1603.141213 -1603.066584 -23.2514  -31.75435
-1603.140708 -1603.066227 -22.2517  -31.16190
-1603.140186 -1603.065855 -21.2516  -30.57000
-1603.128384 -1603.064247 -20.2515  -16.26390
-1603.127708 -1603.064276 -19.2515  -14.53475
-1603.127330 -1603.064316 -18.2515  -13.17800
-1603.127062 -1603.064362 -17.2515  -11.97690
-1603.126873 -1603.064409 -16.2515  -10.88400
-1603.126727 -1603.064456 -15.2514   -9.83455
-1603.126617 -1603.064502 -14.2514   -8.85235
-1603.126546 -1603.064544 -13.2514   -7.91115
-1603.126482 -1603.064583 -12.2514   -6.99775
-1603.126431 -1603.064618 -11.2514   -6.08440
-1603.126381 -1603.064648 -10.2514   -5.16935
-1603.126340 -1603.064675  -9.2514   -4.26690
-1603.126319 -1603.064697  -8.2514   -3.38725
-1603.126310 -1603.064715  -7.2514   -2.52170
-1603.126308 -1603.064729  -6.2514   -1.67915
-1603.126321 -1603.064737  -5.2514   -0.84620
-1603.126332 -1603.064739  -4.2515   -0.01300
